full_address,onemap_result,hdb_LATITUDE,hdb_LONGITUDE,hdb_POSTAL
435C FERNVALE RD,"{'SEARCHVAL': 'FERNVALE RESIDENCE', 'BLK_NO': '435C', 'ROAD_NAME': 'FERNVALE ROAD', 'BUILDING': 'FERNVALE RESIDENCE', 'ADDRESS': '435C FERNVALE ROAD FERNVALE RESIDENCE SINGAPORE 793435', 'POSTAL': '793435', 'X': '32851.4820423722', 'Y': '41722.7445799746', 'LATITUDE': '1.39359978788204', 'LONGITUDE': '103.876912987517'}",1.39359978788204,103.876912987517,793435.0
633A SENJA RD,"{'SEARCHVAL': 'SENJA GREEN', 'BLK_NO': '633A', 'ROAD_NAME': 'SENJA ROAD', 'BUILDING': 'SENJA GREEN', 'ADDRESS': '633A SENJA ROAD SENJA GREEN SINGAPORE 671633', 'POSTAL': '671633', 'X': '19655.9379431298', 'Y': '40836.7528126184', 'LATITUDE': '1.38558640738414', 'LONGITUDE': '103.758340839001'}",1.38558640738414,103.758340839001,671633.0
289C PUNGGOL PL,"{'SEARCHVAL': 'PUNGGOL ARCADIA', 'BLK_NO': '289C', 'ROAD_NAME': 'PUNGGOL PLACE', 'BUILDING': 'PUNGGOL ARCADIA', 'ADDRESS': '289C PUNGGOL PLACE PUNGGOL ARCADIA SINGAPORE 823289', 'POSTAL': '823289', 'X': '35812.4053862151', 'Y': '42601.8270141501', 'LATITUDE': '1.40154924105211', 'LONGITUDE': '103.903519454156'}",1.40154924105211,103.903519454156,823289.0
633B SENJA RD,"{'SEARCHVAL': 'SENJA GREEN', 'BLK_NO': '633B', 'ROAD_NAME': 'SENJA ROAD', 'BUILDING': 'SENJA GREEN', 'ADDRESS': '633B SENJA ROAD SENJA GREEN SINGAPORE 672633', 'POSTAL': '672633', 'X': '19676.8926498648', 'Y': '40790.6754675228', 'LATITUDE': '1.38516970673292', 'LONGITUDE': '103.758529145929'}",1.38516970673292,103.758529145929,672633.0
12C MARSILING LANE,"{'SEARCHVAL': 'STRAITS VISTA @ MARSILING', 'BLK_NO': '12C', 'ROAD_NAME': 'MARSILING LANE', 'BUILDING': 'STRAITS VISTA @ MARSILING', 'ADDRESS': '12C MARSILING LANE STRAITS VISTA @ MARSILING SINGAPORE 733012', 'POSTAL': '733012', 'X': '21819.5525023453', 'Y': '46973.5472839922', 'LATITUDE': '1.44108587711762', 'LONGITUDE': '103.777781234398'}",1.44108587711762,103.777781234398,733012.0
453 YISHUN ST 41,"{'SEARCHVAL': 'DEW SPRING @ YISHUN', 'BLK_NO': '453', 'ROAD_NAME': 'YISHUN STREET 41', 'BUILDING': 'DEW SPRING @ YISHUN', 'ADDRESS': '453 YISHUN STREET 41 DEW SPRING @ YISHUN SINGAPORE 760453', 'POSTAL': '760453', 'X': '29361.7169713089', 'Y': '44631.9912438765', 'LATITUDE': '1.41991034065013', 'LONGITUDE': '103.845554822212'}",1.41991034065013,103.845554822212,760453.0
476A CHOA CHU KANG AVE 5,"{'SEARCHVAL': 'SUNSHINE COURT', 'BLK_NO': '476A', 'ROAD_NAME': 'CHOA CHU KANG AVENUE 5', 'BUILDING': 'SUNSHINE COURT', 'ADDRESS': '476A CHOA CHU KANG AVENUE 5 SUNSHINE COURT SINGAPORE 681476', 'POSTAL': '681476', 'X': '17395.0840054043', 'Y': '39834.335820986', 'LATITUDE': '1.37652018482202', 'LONGITUDE': '103.738025725932'}",1.37652018482202,103.738025725932,681476.0
457 YISHUN ST 41,"{'SEARCHVAL': 'DEW SPRING @ YISHUN', 'BLK_NO': '457', 'ROAD_NAME': 'YISHUN STREET 41', 'BUILDING': 'DEW SPRING @ YISHUN', 'ADDRESS': '457 YISHUN STREET 41 DEW SPRING @ YISHUN SINGAPORE 760457', 'POSTAL': '760457', 'X': '29359.9370625271', 'Y': '44686.5954734683', 'LATITUDE': '1.42040416166361', 'LONGITUDE': '103.845538830732'}",1.42040416166361,103.845538830732,760457.0
12A MARSILING LANE,"{'SEARCHVAL': 'STRAITS VISTA @ MARSILING', 'BLK_NO': '12A', 'ROAD_NAME': 'MARSILING LANE', 'BUILDING': 'STRAITS VISTA @ MARSILING', 'ADDRESS': '12A MARSILING LANE STRAITS VISTA @ MARSILING SINGAPORE 731012', 'POSTAL': '731012', 'X': '21888.9830497429', 'Y': '46999.1317815166', 'LATITUDE': '1.44131726915198', 'LONGITUDE': '103.778405129794'}",1.44131726915198,103.778405129794,731012.0
618A PUNGGOL DR,"{'SEARCHVAL': 'PUNGGOL BREEZE', 'BLK_NO': '618A', 'ROAD_NAME': 'PUNGGOL DRIVE', 'BUILDING': 'PUNGGOL BREEZE', 'ADDRESS': '618A PUNGGOL DRIVE PUNGGOL BREEZE SINGAPORE 821618', 'POSTAL': '821618', 'X': '36807.6738973279', 'Y': '42555.0976664163', 'LATITUDE': '1.40112635117272', 'LONGITUDE': '103.912462739151'}",1.40112635117272,103.912462739151,821618.0
476D CHOA CHU KANG AVE 5,"{'SEARCHVAL': 'SUNSHINE COURT', 'BLK_NO': '476D', 'ROAD_NAME': 'CHOA CHU KANG AVENUE 5', 'BUILDING': 'SUNSHINE COURT', 'ADDRESS': '476D CHOA CHU KANG AVENUE 5 SUNSHINE COURT SINGAPORE 684476', 'POSTAL': '684476', 'X': '17438.7465102235', 'Y': '39918.2489326969', 'LATITUDE': '1.37727907968964', 'LONGITUDE': '103.738418034791'}",1.37727907968964,103.738418034791,684476.0
274B PUNGGOL PL,"{'SEARCHVAL': 'LITTLE MIGHTY ME PTE. LTD.', 'BLK_NO': '274B', 'ROAD_NAME': 'PUNGGOL PLACE', 'BUILDING': 'LITTLE MIGHTY ME PTE. LTD.', 'ADDRESS': '274B PUNGGOL PLACE LITTLE MIGHTY ME PTE. LTD. SINGAPORE 822274', 'POSTAL': '822274', 'X': '35675.2856085226', 'Y': '42775.0958145279', 'LATITUDE': '1.40311625745814', 'LONGITUDE': '103.902287366854'}",1.40311625745814,103.902287366854,822274.0
619B PUNGGOL DR,"{'SEARCHVAL': 'PUNGGOL BREEZE', 'BLK_NO': '619B', 'ROAD_NAME': 'PUNGGOL DRIVE', 'BUILDING': 'PUNGGOL BREEZE', 'ADDRESS': '619B PUNGGOL DRIVE PUNGGOL BREEZE SINGAPORE 822619', 'POSTAL': '822619', 'X': '36649.5622740844', 'Y': '42749.1378706191', 'LATITUDE': '1.4028812272329', 'LONGITUDE': '103.911042035521'}",1.4028812272329,103.911042035521,822619.0
618D PUNGGOL DR,"{'SEARCHVAL': 'PUNGGOL BREEZE', 'BLK_NO': '618D', 'ROAD_NAME': 'PUNGGOL DRIVE', 'BUILDING': 'PUNGGOL BREEZE', 'ADDRESS': '618D PUNGGOL DRIVE PUNGGOL BREEZE SINGAPORE 824618', 'POSTAL': '824618', 'X': '36696.7669805028', 'Y': '42634.1514954846', 'LATITUDE': '1.40184131856722', 'LONGITUDE': '103.911466174026'}",1.40184131856722,103.911466174026,824618.0
458 YISHUN AVE 11,"{'SEARCHVAL': 'DEW SPRING @ YISHUN', 'BLK_NO': '458', 'ROAD_NAME': 'YISHUN AVENUE 11', 'BUILDING': 'DEW SPRING @ YISHUN', 'ADDRESS': '458 YISHUN AVENUE 11 DEW SPRING @ YISHUN SINGAPORE 760458', 'POSTAL': '760458', 'X': '29434.3803209756', 'Y': '44715.6942957789', 'LATITUDE': '1.42066731724757', 'LONGITUDE': '103.846207771514'}",1.42066731724757,103.846207771514,760458.0
138B LOR 1A TOA PAYOH,"{'SEARCHVAL': 'THE PEAK @ TOA PAYOH', 'BLK_NO': '138B', 'ROAD_NAME': 'LORONG 1A TOA PAYOH', 'BUILDING': 'THE PEAK @ TOA PAYOH', 'ADDRESS': '138B LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 312138', 'POSTAL': '312138', 'X': '29369.7070531147', 'Y': '35382.813679127', 'LATITUDE': '1.33626408939965', 'LONGITUDE': '103.845626191384'}",1.33626408939965,103.845626191384,312138.0
623C PUNGGOL CTRL,"{'SEARCHVAL': 'PUNGGOL SPECTRA', 'BLK_NO': '623C', 'ROAD_NAME': 'PUNGGOL CENTRAL', 'BUILDING': 'PUNGGOL SPECTRA', 'ADDRESS': '623C PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 823623', 'POSTAL': '823623', 'X': '36695.9216259858', 'Y': '42389.9516426846', 'LATITUDE': '1.39963286520916', 'LONGITUDE': '103.911458504685'}",1.39963286520916,103.911458504685,823623.0
459 YISHUN AVE 11,"{'SEARCHVAL': 'DEW SPRING @ YISHUN', 'BLK_NO': '459', 'ROAD_NAME': 'YISHUN AVENUE 11', 'BUILDING': 'DEW SPRING @ YISHUN', 'ADDRESS': '459 YISHUN AVENUE 11 DEW SPRING @ YISHUN SINGAPORE 760459', 'POSTAL': '760459', 'X': '29448.37708415', 'Y': '44756.4337306079', 'LATITUDE': '1.42103574926841', 'LONGITUDE': '103.846333547036'}",1.42103574926841,103.846333547036,760459.0
80B TELOK BLANGAH ST 31,"{'SEARCHVAL': 'TELOK BLANGAH TOWERS', 'BLK_NO': '80B', 'ROAD_NAME': 'TELOK BLANGAH STREET 31', 'BUILDING': 'TELOK BLANGAH TOWERS', 'ADDRESS': '80B TELOK BLANGAH STREET 31 TELOK BLANGAH TOWERS SINGAPORE 102080', 'POSTAL': '102080', 'X': '25049.8370198328', 'Y': '28440.1347163729', 'LATITUDE': '1.27347684062073', 'LONGITUDE': '103.806810311765'}",1.27347684062073,103.806810311765,102080.0
619D PUNGGOL DR,"{'SEARCHVAL': 'PUNGGOL BREEZE', 'BLK_NO': '619D', 'ROAD_NAME': 'PUNGGOL DRIVE', 'BUILDING': 'PUNGGOL BREEZE', 'ADDRESS': '619D PUNGGOL DRIVE PUNGGOL BREEZE SINGAPORE 824619', 'POSTAL': '824619', 'X': '36653.9558837973', 'Y': '42664.6671923809', 'LATITUDE': '1.40211730418562', 'LONGITUDE': '103.911081490497'}",1.40211730418562,103.911081490497,824619.0
50 C'WEALTH DR,"{'SEARCHVAL': 'COMMONWEALTH 10', 'BLK_NO': '50', 'ROAD_NAME': 'COMMONWEALTH DRIVE', 'BUILDING': 'COMMONWEALTH 10', 'ADDRESS': '50 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142050', 'POSTAL': '142050', 'X': '23971.7618431533', 'Y': '31497.7915699128', 'LATITUDE': '1.30112909158394', 'LONGITUDE': '103.797123032464'}",1.30112909158394,103.797123032464,142050.0
623A PUNGGOL CTRL,"{'SEARCHVAL': 'PUNGGOL SPECTRA', 'BLK_NO': '623A', 'ROAD_NAME': 'PUNGGOL CENTRAL', 'BUILDING': 'PUNGGOL SPECTRA', 'ADDRESS': '623A PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 821623', 'POSTAL': '821623', 'X': '36744.6508096717', 'Y': '42417.8137757163', 'LATITUDE': '1.39988482536912', 'LONGITUDE': '103.91189638413'}",1.39988482536912,103.91189638413,821623.0
570C WOODLANDS AVE 1,"{'SEARCHVAL': 'CHAMPIONS COURT', 'BLK_NO': '570C', 'ROAD_NAME': 'WOODLANDS AVENUE 1', 'BUILDING': 'CHAMPIONS COURT', 'ADDRESS': '570C WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 733570', 'POSTAL': '733570', 'X': '23177.2791801663', 'Y': '45910.5488926806', 'LATITUDE': '1.43147277406855', 'LONGITUDE': '103.78998191026'}",1.43147277406855,103.78998191026,733570.0
139A LOR 1A TOA PAYOH,"{'SEARCHVAL': 'THE PEAK @ TOA PAYOH', 'BLK_NO': '139A', 'ROAD_NAME': 'LORONG 1A TOA PAYOH', 'BUILDING': 'THE PEAK @ TOA PAYOH', 'ADDRESS': '139A LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 311139', 'POSTAL': '311139', 'X': '29193.723941029', 'Y': '35384.3242936581', 'LATITUDE': '1.33627775831234', 'LONGITUDE': '103.844044881122'}",1.33627775831234,103.844044881122,311139.0
53 C'WEALTH DR,"{'SEARCHVAL': 'COMMONWEALTH 10', 'BLK_NO': '53', 'ROAD_NAME': 'COMMONWEALTH DRIVE', 'BUILDING': 'COMMONWEALTH 10', 'ADDRESS': '53 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142053', 'POSTAL': '142053', 'X': '23911.5222598147', 'Y': '31600.5929023065', 'LATITUDE': '1.30205878257013', 'LONGITUDE': '103.796581739102'}",1.30205878257013,103.796581739102,142053.0
138A LOR 1A TOA PAYOH,"{'SEARCHVAL': 'THE PEAK @ TOA PAYOH', 'BLK_NO': '138A', 'ROAD_NAME': 'LORONG 1A TOA PAYOH', 'BUILDING': 'THE PEAK @ TOA PAYOH', 'ADDRESS': '138A LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 311138', 'POSTAL': '311138', 'X': '29352.6521642059', 'Y': '35432.2290380038', 'LATITUDE': '1.33671098513786', 'LONGITUDE': '103.845472945511'}",1.33671098513786,103.845472945511,311138.0
624C PUNGGOL CTRL,"{'SEARCHVAL': 'PUNGGOL SPECTRA', 'BLK_NO': '624C', 'ROAD_NAME': 'PUNGGOL CENTRAL', 'BUILDING': 'PUNGGOL SPECTRA', 'ADDRESS': '624C PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 823624', 'POSTAL': '823624', 'X': '36754.282293966', 'Y': '42484.8914413992', 'LATITUDE': '1.40049144817147', 'LONGITUDE': '103.911982951019'}",1.40049144817147,103.911982951019,823624.0
446B JLN KAYU,"{'SEARCHVAL': 'FERNVALE LODGE', 'BLK_NO': '446B', 'ROAD_NAME': 'JALAN KAYU', 'BUILDING': 'FERNVALE LODGE', 'ADDRESS': '446B JALAN KAYU FERNVALE LODGE SINGAPORE 792446', 'POSTAL': '792446', 'X': '32451.9651789973', 'Y': '41520.0649246424', 'LATITUDE': '1.3917668903484', 'LONGITUDE': '103.873322981775'}",1.3917668903484,103.873322981775,792446.0
417 CLEMENTI AVE 1,"{'SEARCHVAL': 'CASA CLEMENTI', 'BLK_NO': '417', 'ROAD_NAME': 'CLEMENTI AVENUE 1', 'BUILDING': 'CASA CLEMENTI', 'ADDRESS': '417 CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 120417', 'POSTAL': '120417', 'X': '21053.6042848444', 'Y': '32503.701638205', 'LATITUDE': '1.31022566649471', 'LONGITUDE': '103.770901847179'}",1.31022566649471,103.770901847179,120417.0
51 C'WEALTH DR,"{'SEARCHVAL': 'COMMONWEALTH 10', 'BLK_NO': '51', 'ROAD_NAME': 'COMMONWEALTH DRIVE', 'BUILDING': 'COMMONWEALTH 10', 'ADDRESS': '51 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 141051', 'POSTAL': '141051', 'X': '24029.3366029365', 'Y': '31542.6596182566', 'LATITUDE': '1.30153486975605', 'LONGITUDE': '103.79764036202'}",1.30153486975605,103.79764036202,141051.0
447B JLN KAYU,"{'SEARCHVAL': 'FERNVALE LODGE', 'BLK_NO': '447B', 'ROAD_NAME': 'JALAN KAYU', 'BUILDING': 'FERNVALE LODGE', 'ADDRESS': '447B JALAN KAYU FERNVALE LODGE SINGAPORE 792447', 'POSTAL': '792447', 'X': '32439.1312209535', 'Y': '41597.4051318131', 'LATITUDE': '1.39246632922429', 'LONGITUDE': '103.873207670352'}",1.39246632922429,103.873207670352,792447.0
138C LOR 1A TOA PAYOH,"{'SEARCHVAL': 'THE PEAK @ TOA PAYOH', 'BLK_NO': '138C', 'ROAD_NAME': 'LORONG 1A TOA PAYOH', 'BUILDING': 'THE PEAK @ TOA PAYOH', 'ADDRESS': '138C LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 313138', 'POSTAL': '313138', 'X': '29289.7146744067', 'Y': '35382.8185220044', 'LATITUDE': '1.33626413671063', 'LONGITUDE': '103.844907413472'}",1.33626413671063,103.844907413472,313138.0
169B PUNGGOL FIELD,"{'SEARCHVAL': 'THE NAUTILUS @ PUNGGOL', 'BLK_NO': '169B', 'ROAD_NAME': 'PUNGGOL FIELD', 'BUILDING': 'THE NAUTILUS @ PUNGGOL', 'ADDRESS': '169B PUNGGOL FIELD THE NAUTILUS @ PUNGGOL SINGAPORE 822169', 'POSTAL': '822169', 'X': '36986.3141146321', 'Y': '41681.3744511697', 'LATITUDE': '1.39322466506004', 'LONGITUDE': '103.914067696947'}",1.39322466506004,103.914067696947,822169.0
168C PUNGGOL FIELD,"{'SEARCHVAL': 'THE NAUTILUS @ PUNGGOL', 'BLK_NO': '168C', 'ROAD_NAME': 'PUNGGOL FIELD', 'BUILDING': 'THE NAUTILUS @ PUNGGOL', 'ADDRESS': '168C PUNGGOL FIELD THE NAUTILUS @ PUNGGOL SINGAPORE 823168', 'POSTAL': '823168', 'X': '36953.9431114066', 'Y': '41756.3969177548', 'LATITUDE': '1.39390315065765', 'LONGITUDE': '103.913776841169'}",1.39390315065765,103.913776841169,823168.0
52 C'WEALTH DR,"{'SEARCHVAL': 'COMMONWEALTH 10', 'BLK_NO': '52', 'ROAD_NAME': 'COMMONWEALTH DRIVE', 'BUILDING': 'COMMONWEALTH 10', 'ADDRESS': '52 COMMONWEALTH DRIVE COMMONWEALTH 10 SINGAPORE 142052', 'POSTAL': '142052', 'X': '23985.1409275839', 'Y': '31583.4038354252', 'LATITUDE': '1.30190334034959', 'LONGITUDE': '103.797243238583'}",1.30190334034959,103.797243238583,142052.0
139B LOR 1A TOA PAYOH,"{'SEARCHVAL': 'THE PEAK @ TOA PAYOH', 'BLK_NO': '139B', 'ROAD_NAME': 'LORONG 1A TOA PAYOH', 'BUILDING': 'THE PEAK @ TOA PAYOH', 'ADDRESS': '139B LORONG 1A TOA PAYOH THE PEAK @ TOA PAYOH SINGAPORE 312139', 'POSTAL': '312139', 'X': '29175.1693643313', 'Y': '35432.239934478', 'LATITUDE': '1.33671109109394', 'LONGITUDE': '103.843878159336'}",1.33671109109394,103.843878159336,312139.0
271B PUNGGOL WALK,"{'SEARCHVAL': 'PUNGGOL RESIDENCES', 'BLK_NO': '271B', 'ROAD_NAME': 'PUNGGOL WALK', 'BUILDING': 'PUNGGOL RESIDENCES', 'ADDRESS': '271B PUNGGOL WALK PUNGGOL RESIDENCES SINGAPORE 822271', 'POSTAL': '822271', 'X': '35485.3972939132', 'Y': '42891.6686860286', 'LATITUDE': '1.40417054982357', 'LONGITUDE': '103.900581094235'}",1.40417054982357,103.900581094235,822271.0
633C SENJA RD,"{'SEARCHVAL': 'SENJA GREEN', 'BLK_NO': '633C', 'ROAD_NAME': 'SENJA ROAD', 'BUILDING': 'SENJA GREEN', 'ADDRESS': '633C SENJA ROAD SENJA GREEN SINGAPORE 673633', 'POSTAL': '673633', 'X': '19753.523768981', 'Y': '40742.5756460205', 'LATITUDE': '1.38473473131824', 'LONGITUDE': '103.759217747785'}",1.38473473131824,103.759217747785,673633.0
169C PUNGGOL FIELD,"{'SEARCHVAL': 'THE NAUTILUS @ PUNGGOL', 'BLK_NO': '169C', 'ROAD_NAME': 'PUNGGOL FIELD', 'BUILDING': 'THE NAUTILUS @ PUNGGOL', 'ADDRESS': '169C PUNGGOL FIELD THE NAUTILUS @ PUNGGOL SINGAPORE 823169', 'POSTAL': '823169', 'X': '37003.6677485406', 'Y': '41725.2099375147', 'LATITUDE': '1.3936210916849', 'LONGITUDE': '103.91422364645'}",1.3936210916849,103.91422364645,823169.0
623B PUNGGOL CTRL,"{'SEARCHVAL': 'PUNGGOL SPECTRA', 'BLK_NO': '623B', 'ROAD_NAME': 'PUNGGOL CENTRAL', 'BUILDING': 'PUNGGOL SPECTRA', 'ADDRESS': '623B PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 822623', 'POSTAL': '822623', 'X': '36738.012102535', 'Y': '42359.7096894328', 'LATITUDE': '1.39935935540286', 'LONGITUDE': '103.911836712507'}",1.39935935540286,103.911836712507,822623.0
272B PUNGGOL WALK,"{'SEARCHVAL': 'PUNGGOL RESIDENCES', 'BLK_NO': '272B', 'ROAD_NAME': 'PUNGGOL WALK', 'BUILDING': 'PUNGGOL RESIDENCES', 'ADDRESS': '272B PUNGGOL WALK PUNGGOL RESIDENCES SINGAPORE 822272', 'POSTAL': '822272', 'X': '35446.9311057338', 'Y': '42794.9274882637', 'LATITUDE': '1.40329566781155', 'LONGITUDE': '103.900235418859'}",1.40329566781155,103.900235418859,822272.0
168D PUNGGOL FIELD,"{'SEARCHVAL': 'LITTLE FOOTPRINTS SCHOOLHOUSE (PUNGGOL) PTE. LTD.', 'BLK_NO': '168D', 'ROAD_NAME': 'PUNGGOL FIELD', 'BUILDING': 'LITTLE FOOTPRINTS SCHOOLHOUSE (PUNGGOL) PTE. LTD.', 'ADDRESS': '168D PUNGGOL FIELD LITTLE FOOTPRINTS SCHOOLHOUSE (PUNGGOL) PTE. LTD. SINGAPORE 824168', 'POSTAL': '824168', 'X': '36978.9573903857', 'Y': '41739.1052121408', 'LATITUDE': '1.39374676309818', 'LONGITUDE': '103.914001608784'}",1.39374676309818,103.914001608784,824168.0
570A WOODLANDS AVE 1,"{'SEARCHVAL': 'CHAMPIONS COURT', 'BLK_NO': '570A', 'ROAD_NAME': 'WOODLANDS AVENUE 1', 'BUILDING': 'CHAMPIONS COURT', 'ADDRESS': '570A WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 731570', 'POSTAL': '731570', 'X': '23273.4129903028', 'Y': '45812.2087584082', 'LATITUDE': '1.43058343799569', 'LONGITUDE': '103.790845778879'}",1.43058343799569,103.790845778879,731570.0
570B WOODLANDS AVE 1,"{'SEARCHVAL': 'CHAMPIONS COURT', 'BLK_NO': '570B', 'ROAD_NAME': 'WOODLANDS AVENUE 1', 'BUILDING': 'CHAMPIONS COURT', 'ADDRESS': '570B WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 732570', 'POSTAL': '732570', 'X': '23229.8236129321', 'Y': '45865.342720693', 'LATITUDE': '1.43106395485681', 'LONGITUDE': '103.790454078756'}",1.43106395485681,103.790454078756,732570.0
622A PUNGGOL CTRL,"{'SEARCHVAL': 'PUNGGOL SPECTRA', 'BLK_NO': '622A', 'ROAD_NAME': 'PUNGGOL CENTRAL', 'BUILDING': 'PUNGGOL SPECTRA', 'ADDRESS': '622A PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 821622', 'POSTAL': '821622', 'X': '36650.1128487084', 'Y': '42422.5627012886', 'LATITUDE': '1.39992780139037', 'LONGITUDE': '103.911046885541'}",1.39992780139037,103.911046885541,821622.0
633D SENJA RD,"{'SEARCHVAL': 'SENJA GREEN', 'BLK_NO': '633D', 'ROAD_NAME': 'SENJA ROAD', 'BUILDING': 'SENJA GREEN', 'ADDRESS': '633D SENJA ROAD SENJA GREEN SINGAPORE 674633', 'POSTAL': '674633', 'X': '19796.3608658845', 'Y': '40728.9919197522', 'LATITUDE': '1.38461189714551', 'LONGITUDE': '103.759602675107'}",1.38461189714551,103.759602675107,674633.0
571A WOODLANDS AVE 1,"{'SEARCHVAL': 'CHAMPIONS COURT', 'BLK_NO': '571A', 'ROAD_NAME': 'WOODLANDS AVENUE 1', 'BUILDING': 'CHAMPIONS COURT', 'ADDRESS': '571A WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 731571', 'POSTAL': '731571', 'X': '23300.7697085422', 'Y': '45766.5263499618', 'LATITUDE': '1.43017030750239', 'LONGITUDE': '103.791091612057'}",1.43017030750239,103.791091612057,731571.0
505 WEST COAST DR,"{'SEARCHVAL': '505 WEST COAST DRIVE SINGAPORE 120505', 'BLK_NO': '505', 'ROAD_NAME': 'WEST COAST DRIVE', 'BUILDING': 'NIL', 'ADDRESS': '505 WEST COAST DRIVE SINGAPORE 120505', 'POSTAL': '120505', 'X': '19838.2815390453', 'Y': '32730.9522373602', 'LATITUDE': '1.31228054125456', 'LONGITUDE': '103.759981529056'}",1.31228054125456,103.759981529056,120505.0
271D PUNGGOL WALK,"{'SEARCHVAL': 'PUNGGOL RESIDENCES', 'BLK_NO': '271D', 'ROAD_NAME': 'PUNGGOL WALK', 'BUILDING': 'PUNGGOL RESIDENCES', 'ADDRESS': '271D PUNGGOL WALK PUNGGOL RESIDENCES SINGAPORE 824271', 'POSTAL': '824271', 'X': '35519.8055140516', 'Y': '42819.1077026837', 'LATITUDE': '1.40351432588188', 'LONGITUDE': '103.90089026171'}",1.40351432588188,103.90089026171,824271.0
271C PUNGGOL WALK,"{'SEARCHVAL': 'PUNGGOL RESIDENCES', 'BLK_NO': '271C', 'ROAD_NAME': 'PUNGGOL WALK', 'BUILDING': 'PUNGGOL RESIDENCES', 'ADDRESS': '271C PUNGGOL WALK PUNGGOL RESIDENCES SINGAPORE 823271', 'POSTAL': '823271', 'X': '35535.8378596669', 'Y': '42866.3605351951', 'LATITUDE': '1.40394165900883', 'LONGITUDE': '103.901034337843'}",1.40394165900883,103.901034337843,823271.0
624B PUNGGOL CTRL,"{'SEARCHVAL': 'PUNGGOL SPECTRA', 'BLK_NO': '624B', 'ROAD_NAME': 'PUNGGOL CENTRAL', 'BUILDING': 'PUNGGOL SPECTRA', 'ADDRESS': '624B PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 822624', 'POSTAL': '822624', 'X': '36724.74491884', 'Y': '42512.3284908682', 'LATITUDE': '1.40073958769672', 'LONGITUDE': '103.911717542004'}",1.40073958769672,103.911717542004,822624.0
617A PUNGGOL DR,"{'SEARCHVAL': 'PUNGGOL BREEZE', 'BLK_NO': '617A', 'ROAD_NAME': 'PUNGGOL DRIVE', 'BUILDING': 'PUNGGOL BREEZE', 'ADDRESS': '617A PUNGGOL DRIVE PUNGGOL BREEZE SINGAPORE 821617', 'POSTAL': '821617', 'X': '36735.1848912481', 'Y': '42688.1065979004', 'LATITUDE': '1.40232925703382', 'LONGITUDE': '103.911811406545'}",1.40232925703382,103.911811406545,821617.0
571B WOODLANDS AVE 1,"{'SEARCHVAL': 'CHAMPIONS COURT', 'BLK_NO': '571B', 'ROAD_NAME': 'WOODLANDS AVENUE 1', 'BUILDING': 'CHAMPIONS COURT', 'ADDRESS': '571B WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 732571', 'POSTAL': '732571', 'X': '23250.78397978', 'Y': '45762.2506643143', 'LATITUDE': '1.43013163139671', 'LONGITUDE': '103.790642444468'}",1.43013163139671,103.790642444468,732571.0
571C WOODLANDS AVE 1,"{'SEARCHVAL': 'CHAMPIONS COURT', 'BLK_NO': '571C', 'ROAD_NAME': 'WOODLANDS AVENUE 1', 'BUILDING': 'CHAMPIONS COURT', 'ADDRESS': '571C WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 733571', 'POSTAL': '733571', 'X': '23171.2619655393', 'Y': '45789.2441970166', 'LATITUDE': '1.43037573758391', 'LONGITUDE': '103.789927860576'}",1.43037573758391,103.789927860576,733571.0
271A PUNGGOL WALK,"{'SEARCHVAL': 'PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 271A (KN)', 'BLK_NO': '271A', 'ROAD_NAME': 'PUNGGOL WALK', 'BUILDING': 'PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 271A (KN)', 'ADDRESS': '271A PUNGGOL WALK PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 271A (KN) SINGAPORE 821271', 'POSTAL': '821271', 'X': '35456.2164150989', 'Y': '42844.6565142553', 'LATITUDE': '1.40374539652235', 'LONGITUDE': '103.900318867807'}",1.40374539652235,103.900318867807,821271.0
